numtrees,ba,timb_vol,maxdbh,densVLT,totcarea,Dstar,numcohorts,time
447.4378,28.882438985704884,NA,111.5,6.1101,12668.866084417201,10.5,379,0
493.0005989053453,26.339497027476373,NA,112.86592230207211,5.626183757326848,12556.466568983184,5,386,5
539.7935942007509,24.503225969839153,NA,114.23184460414421,5.113092051978449,12673.08437457353,5,394,10
583.8304969028362,23.230952652279,NA,115.59776690621632,4.655325767014193,12919.799676177014,5,402,15
626.8290790903544,22.451631522797424,NA,116.96368920828843,4.028655698767933,13291.670811723501,5,410,20
669.0805101705286,22.104624634008935,NA,118.32961151036054,3.7549526652001255,13772.490004298923,5,418,25
708.9914813153802,22.12617905860106,NA,119.69553381243264,3.313341133971039,14323.934805941954,5,426,30
747.4059072367617,22.479003983043537,NA,121.06145611450475,3.37341012158799,14945.77312378651,7.615336834580226,434,35
783.3656962630336,23.12469759100564,NA,122.42737841657686,3.0155625074169388,15611.809500956679,10.265331916140964,442,40
817.7700775496236,24.03670747567738,NA,123.79330071864896,2.922518294574528,16326.626698658034,10.265331916140964,450,45
850.7307543109428,25.19275576238783,NA,125.15922302072107,3.076962834782712,17085.355071643604,12.034767185819744,458,50
882.1414381698062,26.5729753851138,NA,126.52514532279318,3.025229632944175,17880.340630834235,12.020442554854618,465,55
911.8467628201114,28.067521296240056,NA,127.89106762486529,2.7077772677650915,18683.156086385967,13.775553193568273,444,60
940.403256597932,29.86327933071442,NA,129.2569899269374,2.69323468439577,19543.181543561757,15.544988463247053,448,65
914.6495950297683,31.66327707220655,NA,130.6229122290095,2.5301684339908648,20000,15.530663832281927,439,70
838.4929418869825,33.32257967155609,NA,131.9888345310816,2.470701752124637,20000,17.300099101960708,435,75
778.8953263913759,34.70533621657906,NA,133.35475683315371,2.545954804977249,20000,19.069534371639488,409,80
725.4047558520106,36.66166564411026,NA,134.72067913522582,2.682613080498028,20000,20.83896964131827,388,85
673.8953351462416,38.695248569996714,NA,136.08660143729793,3.2257683948199887,20000,20.795995748422897,382,90
627.0520979004783,40.65023645876685,NA,137.45252373937004,3.4365333752709177,20000,22.565431018101677,359,95
582.5413911203277,42.565712060935404,NA,138.81844604144214,3.4851256502698815,20000,24.334866287780457,354,100
